ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
501334,LAKE CHELAN COMMUNITY HOSPITAL,WA,CHELAN,https://lakechelanhealth.org/,https://lakechelanhealth.org/for-patients-families-2/patient-billing-services/,https://lakechelanhealth.org/wp-content/uploads/2021/01/91-0881595_LakeChelanCommunityHospital_standardcharges.csv
450686,UNIVERSITY MEDICAL CENTER,TX,LUBBOCK,https://www.umchealthsystem.com/,https://www.umchealthsystem.com/patients-visitors/patient-financial-services/pricing-information,https://cleverleypteusstatic.blob.core.windows.net/readable/751301362_university-medical-center_standardcharges.json
440010,WAYNE MEDICAL CENTER,TN,WAYNESBORO,https://www.mauryregional.com/,https://www.mauryregional.com/patient-and-visitor-information/price-transparency,https://www.mauryregional.com/media/file/621605071_WayneMedicalCenter_standardcharges.xlsx
330119,LENOX HILL HOSPITAL,NY,NEW YORK,https://lenoxhill.northwell.edu/,https://www.northwell.edu/billing-and-insurance/price-estimator-tools,https://www.northwell.edu/sites/northwell.edu/files/machine-readable-files/13-1624070_Lenox%20Hill%20Hospital_standardcharges.json.zip
294012,SEVEN HILLS BEHAVIORAL INSTITUTE,NV,HENDERSON,https://www.sevenhillsbi.com/,https://www.sevenhillsbi.com/admissions/payment-insurance/rates-pricing/,https://www.sevenhillsbi.com/wp-content/uploads/pricing/2022/seven_hills_standard_pricing_2022.csv
370083,PUSHMATAHA COUNTY TOWN OF ANTLERS HOSPITAL,OK,ANTLERS,https://pushmatahahospital.com/,https://pushmatahahospital.com/,https://pushmatahahospital.com/images/docs/Push_Chargemaster_21.csv
459821,SCOTT & WHITE TRANSPLANT,TX,TEMPLE,https://www.bswhealth.com/,https://www.bswhealth.com/patient-tools/registration-and-billing/estimate-your-cost-of-care,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/75-1008430_baylor-scott-and-white-all-saints-medical-center_standardcharges.csv
351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,ND,ELGIN,http://www.jacobsonhospital.org/,http://www.jacobsonhospital.org/Patients-Visitors.html,http://www.jacobsonhospital.org/450222079_JacobsonMemorial_standardcharges.csv
390312,CANCER TREATMENT CENTERS OF AMERICA,PA,PHILADELPHIA,https://www.foxchase.org/,https://www.foxchase.org/insurance-financial-information/fox-chase-cancer-center-pricing-information,https://www.foxchase.org/sites/default/files/FCCC%20Machine%20Readable%20V1%20-%20Draft%20File.xlsx
670121,SAINT CAMILLUS MEDICAL CENTER,TX,HURST,https://saintcamillusmc.com/,https://saintcamillusmc.com/patients-visitors/pricing-transparency/,https://saintcamillusmc.com/wp-content/uploads/2022/11/81-0758399_SaintCamillusMedicalCenter_standardcharges.csv
450688,DALLAS REGIONAL MEDICAL CENTER,TX,MESQUITE,https://dallasregionalmedicalcenter.com/,,
501335,ST ELIZABETH HOSPITAL,WA,ENUMCLAW,https://www.vmfh.org/,https://www.vmfh.org/billing-insurance/estimate-your-costs,https://www.vmfh.org/content/dam/vmfhorg/documents/price-transparency/910715805_St-Elizabeth-Hospital_standardcharges.csv
33011F,VA HOSP,NY,BATH,https://www.va.gov/finger-lakes-health-care/,,
440011,BLOUNT MEMORIAL HOSPITAL,TN,MARYVILLE,https://blountmemorial.org/,https://blountmemorial.org/general_hospital_information--for_patients--standard_charges,https://files.blountmemorial.org/spreadsheets/620505512_Blount_Memorial_Hospital_standardcharges.xlsx
370089,NORTHEASTERN HEALTH SYSTEM,OK,TAHLEQUAH,https://www.ihs.gov/oklahomacity/healthcarefacilities/nths/,,
294013,"DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL, LLC",NV,LAS VEGAS,https://www.desertparkway.com/,https://www.desertparkway.com/resources/desert-parkway-links-to-resources,https://www.desertparkway.com/sites/default/files/Desert%20Parkway%20BHH%20Charge%20Master%2001.20.2021.xls
459822,BAYLOR ALL SAINTS MEDICAL CENTER OF FORT WORTH,TX,FORT WORTH,https://www.bswhealth.com/,https://www.bswhealth.com/patient-tools/registration-and-billing/estimate-your-cost-of-care,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/75-1008430_baylor-scott-and-white-all-saints-medical-center_standardcharges.csv
351315,CHI OAKES HOSPITAL,ND,OAKES,https://oakeshospital.com/,https://oakeshospital.com/financial/standard-charges/,https://oakeshospital.com/wp-content/uploads/2022/04/450231675_Oakes-Community-Hospital_standardcharges.csv
670122,HOUSTON METHODIST THE WOODLANDS HOSPITAL,TX,THE WOODLANDS,https://www.houstonmethodist.org/,https://www.houstonmethodist.org/for-patients/patient-resources/billing-insurance/pricing-transparency/,https://www.houstonmethodist.org/-/media/files/patient-resources/760545192_houston-methodist-the-woodlands-hospital_standardcharges.ashx
390314,LVH- COORDINATED BETHLEHEM,PA,BETHLEHEM,https://www.lvhn.org/,,
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,WA,SHELTON,https://www.masongeneral.com/,,
45068F,WILLIAM BEAUMONT GEN HOSP,TX,EL PASO,https://william-beaumont.tricare.mil/,,
440012,BRISTOL REGIONAL MEDICAL CENTER,TN,BRISTOL,https://www.balladhealth.org/,https://www.balladhealth.org/patients-visitors/price-estimator-standard-charges,https://dl2.boxcloud.com/d/1/b1!Z8bFdD1BEHBfJnPFc5cLiL_URjDVIEe5RzveyqQhc_nb6ZqKb-gZEPDNl5oFoTnKtxeyRuv0BqhstqjAOlS-MbekzWowXnFy6gI0uXozKqqn9wANO_hD5JXy5OdXjI0SJ4TZCjF4GIj34lfEcJN9mqX8ZpH9i7OM17L5epQweSeRlGvPMKhKb69r8Bdvgm98C_hgr0XU4Pw3oD42OHa3O_TjJznwXfjW9XYtslOfMxwKuKfDODOBshcFppwlN-IRrHNdn5oOM_HyUo4j2zcm1ADz29gL7DM11y55dS9V5odc--TvAJ2RqdAz-19AsAIteJdVgaQyEMlhoMNaA3r_jdTN_K6ZtHJYNK_PYTQ7PyA5p1Ot3rdZS5PK1e4Qk0nmi2K-azI1GdU4tWRXVrrjltM_xzOSz9a34RNLjKiQA2Ic2KlN28mK2S383JbMB0Mpqv4EmwmYGqGJepfCQZyRy5W5ZUolKBTgQJXfAsAcWsTSI1NsUsSwQLRcpXykWbSjIlh-mqq_K62kkyUXJCIJZ9QioBkMa9neVCbkyijG07lqn2sMqWT73SlUZhnfB2QsrBlXr-lzrE8jlTSYwWX3I_iaLeLnG-vc1I8ShG2cMXNRdkOerMxSrjAzCT2hVquFWL_mTtZFTnZvfObVR3Qk_GZ8a4_bK1vg5fnvdfoJLUwr2UUYRSQMsfx8WbEdwCBRk6aUdy2qjqLtp5-rPFYoQgkQtz-0wBWiS3lk0dOdtQcXdsQ7FqYTgIliMx0cN_84OTOl3qmfD2otAj6Hmg-irJThFU8Ca-Fh_XIJRHhgSriwH5-c2Dx0b5xCmX-iEmHyNyo32tqXRRPGTefLDN5CiNRmov3nck_T71y6kZMoFKYrhHCcF-hzSlRTk_JE8Fg_ECUkm2xglCGmsRwNLmKTfnzNSxBvVFyC2S7ifVMCF80zzkMpdPgZAJjHFmXCTzPSITOgzAuL4V_rvE-26qgA6jQrMFI4ppgcrO1GxcvoWH-iCPIH9rBAlDQzEaZSo8IWEJuFfTpJoD65JZq1BP42d7Fk8m_MgRP7QNw_MzllLlrk2x4ihCg-ul9T2jnjRfrmbhJAUBt8p_nWsVscJPYC-pVV8PSpR_cMBdwQOBTGpYVJd7CZmYHFVz1zYacNi4LrvOwg5_e7DYJijRtD6MorlM2MvhT7OJoA-R_DzxOid74hMFDS25koZmEhDf6gOwhnGp0GRAzKkTTz0WUPsm2VPXJKHk1xJ7K2ySX55PqbnE8RCpE3y39__umpIK6Xtffs7exMui0GYBxKXMmcFOKSvQm65AZLqtNt9TxjJDevrsfd_Wr-UMBHQMy2b-XyfXvV3MfOyfB02Er6Gw../download
330125,ROCHESTER GENERAL HOSPITAL,NY,ROCHESTER,https://www.rochesterregional.org/,https://www.rochesterregional.org/billing-and-insurance/transparency,https://doc-0g-3g-docs.googleusercontent.com/docs/securesc/gh1jrea7ptbq4ni5ou3reedf45ghgd19/veueqitus2cls6r7okos7t97go1k9t8c/1669311975000/09646733365444108704/01705918474014004343/1RmZTkrwzgLhJ2-3fSAcmHNap-So9OjkL?e=download&ax=AEKYgyQ1IZAIWYVulZwI7fmIirO_eHA7cdoLn1SiK-hK9G7YpQE3_hH_UKVlgj-nLALyZBDCCVwsqrdRzd8ePhPjLkB3XI4kW09A8kakAwlqfqV1Jh2ggQJdY5qsCk9sfpoBLJInlvFZQn-wdNrNJZ3Z9AALq-Yl9Dz78iYFbRJt4mhVlWd3WyH2VMA0KPMxfNdy1tWa2-Lf3RM32IrB8P8FEmIziqOYV_4QLmVaW_W8SphI2iJEo33M5UqodbuUNoSfzOCufdLZaiEAl8JlU9Nqna9P-nqxcwkPKVqR1WflLnlSeK8a0ImW3HpSaCjWXwsJf8-9xj3c7JQa0hbeC9fVn-ZE7FLOM4Vjq854PiEM_w5VhLvlu9hlkndAT7IS_y8C0Z68WJpCXj8FVbw-Dvu8jPnWHJNgsErN0c1FOeHErj4qUojDtmb8r7-SDXBuuAEtIn_ujnBhqN262OoPgcbyDQo3fmmKCz36__tkS3RuZaiBGbvKaoSA7N4H4Zo_fDPXzQMxeB_MYJ7elHuL6McY-WJD2jVvBU1kRMD1c2jvSOeNuVLO76c7ZuaRza0Y34lcrkSkVKjNKl0BMlOJ5m5vZ5MBYc8-52DyI9uOT6NGUR9egZpeXU_h7OMM3vGJjcGqmov3CmNt0FuALhe_AZwzP2usO6fP-w6WxY4NJU6QbwoTRZySxrKSSBut_7kEbNO_yeiXQV8C_h5wo_2oVOF9B2oHAdRm3iSipKncjojH-wXJ7ezDXAdiXdp1dSpPsgQZCA_veUQzkNViW--1gajLKc6cdClU05HMCvqoafld3lBfta0jtPWPwEEXfh6eLsCfaFfehFIF_ZmTSvnqbnMD50QcwbBOxHC1Du0U7OZeJG6kXqGrifRAC4dyebQF3QBhu47r8cWm9uDs0eizTikR3zXbs4TZkO5i_fK_uZhM&uuid=deb34230-ba79-4582-8cde-c94ff25b2417&authuser=0
294014,SANA BEHAVIORAL HEALTH-LAS VEGAS,NV,LAS VEGAS,https://www.sanabehavioralhealth.com/,https://www.sanabehavioralhealth.com/charge-master-sana/,https://93be046d-6074-4268-886a-0b59882d4536.filesusr.com/ugd/ea699e_0b50e367ebb04c0a9ed61f9bd7c1e824.xlsx
370091,"SAINT FRANCIS HOSPITAL, INC",OK,TULSA,https://www.saintfrancis.com/,https://www.saintfrancis.com/patients-and-guests/for-patients/standard-hospital-pricing,https://www.saintfrancis.com/assets/documents/finance/73-0700090_saint-francis-hospital-inc_standardcharges_indented.json
351316,PRESENTATION MEDICAL CENTER,ND,ROLLA,https://smphealth.org/,https://smphealth.org/stkateri/,https://smphealth.org/stkateri/wp-content/uploads/2022/01/SMP-Health-St.-Kateri-Chargemaster-2022.xls
459823,DRISCOLL CHILDREN'S HOSPITAL TRANSPLANT CENTER,TX,CORPUS CHRISTI,https://www.driscollchildrens.org/,https://www.driscollchildrens.org/patients-family/services-support/patient-and-family-services/billing-financial-information/price,https://www.driscollchildrens.org/sites/default/files/2022-10/DriscollChildrensHospital_standardcharges.xml
390316,SURGICAL INSTITUTE OF READING,PA,WYOMISSING,https://sireading.com/,https://sireading.com/hospital-pricing-information/,https://sireading.com/680561190_SurgicalInstituteofReading_standardcharges.json
670124,THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS,TX,HORIZON CITY,https://www.thehospitalsofprovidence.com/,,
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TX,TYLER,https://uthealthnorth.com/,https://uthealthnorth.com/cost-care,https://coc.ardenthealthservices.com/2022/easttexas/2022_UTHealthNorthHospital_standardcharges.txt
501337,LOURDES MEDICAL CENTER,WA,PASCO,https://www.yourlourdes.com/,https://www.yourlourdes.com/hospital-charges-listing,https://www.yourlourdes.com/sites/lourdes/assets/uploads/36-4850536_LOURDES_HEALTH_StandardCharges.zip
330126,GARNET HEALTH MEDICAL CENTER,NY,MIDDLETOWN,https://www.garnethealth.org/,https://www.garnethealth.org/patients-visitors/billing-insurance/price-transparency,https://www.garnethealth.org/sites/default/files/2022-11/330126_garnet-health-medical-center_standardcharges.xlsx
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),TN,KNOXVILLE,https://www.utmedicalcenter.org/,https://www.utmedicalcenter.org/patients-visitors/insurance-billing/,https://s3.amazonaws.com/wp-uploads.gsandf/311626179_UTMedical+Center_standardcharges.zip
370093,O U HEALTH UNIVERSITY OF OKLAHOMA MEDICAL CENTER,OK,OKLAHOMA CITY,https://www.ouhealth.com/,https://www.ouhealth.com/ou-health-patients-families/insurance-billing/billing-ou-health-hospitals-ers/hospital-charges-pricing-transparency/,https://www.ouhealth.com/documents/files/8218839848_ou-health-university-of-oklahoma-medical-center_standardcharges.csv
294015,"RENO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",NV,RENO,https://www.renobehavioral.com/,https://www.renobehavioral.com/resources,https://www.renobehavioral.com/sites/default/files/Reno%20ChargeMaster.xls
459824,MEMORIAL HERMANN HOSPITAL,TX,HOUSTON,https://www.memorialhermann.org/,https://memorialhermann.org/patients-visitors/patient-services/financial-care/financial-resources/cms-price-transparency-information,https://memorialhermann.org/-/media/memorial-hermann/org/files/patients-and-visitors/cms-standard-hospital-charges-2022/741152597_childrens-memorial-hermann-hospital_standardcharges.ashx
351318,CARRINGTON HEALTH CENTER,ND,CARRINGTON,https://www.chistalexiushealth.org/,https://www.chistalexiushealth.org/patients-visitors/our-patients/price-transparency/standard-charges,https://www.chistalexiushealth.org/sites/default/files/assets/FinancialAssistance/CostEstimator/450227311_St-Alexius-Carrington_standardcharges.csv
670125,TEXAS CENTER FOR INFECTIOUS DISEASE,TX,SAN ANTONIO,https://dshs.texas.gov/tcid/default.shtm,,
390321,LVH- COORDINATED ALLENTOWN,PA,ALLENTOWN,https://www.lvhn.org/,https://www.lvhn.org/get-price-quote,https://www.lvhn.org/sites/default/files/2022-01/231689692_Lehigh_Valley_Hospital_StandardCharges.zip
501338,SNOQUALMIE VALLEY HOSPITAL,WA,SNOQUALMIE,https://snoqualmiehospital.org/,https://snoqualmiehospital.org/services/hospital-patients-and-families/online-bill-pay/,https://snoqualmiehospital.org/wp-content/uploads/2022-Charge-Listing_012422.xlsx
450694,EL CAMPO MEMORIAL HOSPITAL,TX,EL CAMPO,https://ecmh.org/,https://ecmh.org/standard-charges/,https://app.box.com/shared/static/58hkmjfcz0qayae39in4fuq1vv6b6jvj.csv
440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,TN,HUNTINGDON,https://www.baptistonline.org/,https://www.baptistonline.org/estimate-my-costs,https://sites.bmhcc.org/-/media/Pricing-Documents/TN/62-1166050_BMH-Carroll-County_STANDARDCHARGES.zip
330127,JACOBI MEDICAL CENTER,NY,BRONX,https://www.nychealthandhospitals.org/,https://www.nychealthandhospitals.org/paying-for-your-health-care/facility-charges/,https://hhinternet.blob.core.windows.net/machine-readable/132655001_Jacobi%20Medical%20Center_standardcharges.csv
294016,DESERT WINDS HOSPITAL,NV,LAS VEGAS,https://desertwindshospital.com/,https://desertwindshospital.com/standard-pricing-download/,
370094,SSM HEALTH ST ANTHONY HOSPITAL - MIDWEST,OK,MIDWEST CITY,https://www.ssmhealth.com/,https://www.ssmhealth.com/resources/patients-visitors/pay-my-bill/price-estimate/price-transparency-disclaimer/price-transparency,https://mrf.panaceainc.com/Download.aspx?org=ssmhealth&loc=midwest-city&ref=
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,ND,CAVALIER,https://www.cavalierhospital.com/,,
459825,LAS PALMAS MEDICAL CENTER (TRANSPLANT),TX,EL PASO,https://laspalmasdelsolhealthcare.com/,https://laspalmasdelsolhealthcare.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/742499952_las-palmas-medical-center_standardcharges.csv
390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL LLC,PA,BENSALEM,https://rothmanorthohospital.com/,https://rothmanorthohospital.com/for-patients/financial-services/,https://rothmanorthohospital.com/wp-content/uploads/2022/01/ROSH-CDM-2022.xlsx
670128,BAYLOR SCOTT & WHITE MEDICAL CENTER – PFLUGERVILLE,TX,PFLUGERVILLE,https://www.bswhealth.com/,https://www.bswhealth.com/patient-tools/registration-and-billing/estimate-your-cost-of-care,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/75-1777119_baylor-scott-and-white-medical-center-grapevine_standardcharges.csv
450697,TEXAS VISTA MEDICAL CENTER,TX,SAN ANTONIO,https://www.texasvistamedicalcenter.org/,https://www.texasvistamedicalcenter.org/pricing-transparency,https://content.steward.org/sites/default/files/2022-09/621795572_TexasVistaMedicalCenter_standardcharges.csv
501339,WHIDBEYHEALTH MEDICAL CENTER,WA,COUPEVILLE,https://whidbeyhealth.org/,,
330128,ELMHURST HOSPITAL CENTER,NY,ELMHURST,https://www.nychealthandhospitals.org/,https://www.nychealthandhospitals.org/paying-for-your-health-care/facility-charges/,https://hhinternet.blob.core.windows.net/machine-readable/132655001_Elmhurst%20Hospital%20Center_standardcharges.csv
440017,HOLSTON VALLEY MEDICAL CENTER,TN,KINGSPORT,https://www.balladhealth.org/,https://www.balladhealth.org/patients-visitors/price-estimator-standard-charges,https://dl2.boxcloud.com/d/1/b1!sI5jSuMqc90yINxH9K4mS6vE3JednM-SgZMHiYaActSHt-bZomMsrsdnbGtP6ldNIEvTvtQTYdpYvh3bIzwNAYMYpxVfrrviNfZu23l8C1kBeFMpIH7V1HLG0La9x4iw4OCudF_TYBzGlP1Om-9f44hDzo8UM4WOQCCqskgt7Q7NpODhyY6JSlEHyKvxdXEGoZicXUa_LoHtc62gK1oIirGXsWGbrF5EjGZm2owe4FusDlTSW0VoEjaO8EdSuD2BxqwVkDSyqDnC17IbkBxnYIWDdw0WgDJeNuq5vwdN0YdE60F8uRiQaC9dhVdSgb90ZBWNAehlKEGwJb5tanKBqChDQJByJpiEcew5oa4j1Dftm6M722Flol5LQJhVSvfoAqSQUMmHa-r2JgovKeLfT83by4PzhrHEj7U0rfDEf9PJr2hQwq8UUgiGRbjK0egooTMAEVBo9Cy_L1DzLc9GqxTvT3YnMGqV-z9RuupUQDbeSfiWwfoaSLNNqMcYDix1ifVlI6sMR2LDFlzXOv7gsmA2lfFr2LWqHhtWrXq-_Q1elLv--QUF7fSkIv3_VOx8Kf1KgQRQuQc2DQpgMD-VTOgioMfcXAVRqusgLMO2APisoZkQQfiLiLP_HYGUKg2FcU554WEZuszFctlKF_Uc5qSyRn8bwquiTyMyqhLOJPm0UYP1PsyG2A6fKosP5FRC0P8uwFLj4w1NpRBvnAiGHory6Wxr1JtjQWwjnQ1mESmRHHbrxvWoZvuuIID1CsCMXh-pJfpoGSH5uDP9mjOhodKQaJ52IMGBBsNJt4BXYDIeEfRs_cX0Op5IY3j-uYoWNkG1Dh9l8x9gJjn0Bo1NfzqTGCXoyV9LnrXOQqddJ5ChV9tEA4wEXkqCazLbj0i4Om5k-uiRFr3t2ZGm_2rVktk2Xl-VZB3zXnmBT2d29YOgYgRqveFeK2jB5H2n0ytpuGUznBot0ovJVU_X0YJgU5TP3ZPurK94cktpJbWhFZavS-vGoZliXqGwsIK6W36I0wIB2xLWTv3qkwV7ggZdkasY2G-6WkwqLqnhEhfyyXhYbaboQYLSMFh9L2boO8BgmJTBQb97_t8rX6llpkyhmeHyeizUdnkfyDkMP7VypESc5bopfIr-oB6K4yazXANwRGPzSbhD5-BhllnBYa8ohcvIqRKSOqNzaSLu1M0AHFxg3jWKlicQcSmFzWkXwIza7oxSi34E9oq2zOO8dlnL3uYTDpTW87yqQGkEHtc_jT3NgxekmVfRFH3CJtfMHkGwKqGxd5Rtx_tUv_L8HXEwYvszPoMHXWb2rdMMiFvD/download
370097,SOUTHWESTERN MEDICAL CENTER,OK,LAWTON,https://swmconline.com/,https://swmconline.com/hospital-charges-listing,https://swmconline.com/sites/southwestern/assets/uploads/62-1757662_SOUTHWESTERN_MEDICAL_CENTER_StandardCharges.zip
459826,MEDICAL CITY  TRANSPLANT INSTITUTE -  FORT WORTH,TX,FORT WORTH,https://medicalcityhealthcare.com/,https://medicalcityhealthcare.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/46-4027347_medical-city-alliance_standardcharges.csv
351320,UNITY MEDICAL CENTER,ND,GRAFTON,https://www.unitymedcenter.com/,https://www.unitymedcenter.com/about-us/price-transparency.html,https://www.unitymedcenter.com/file_download/bce1bf92-8df9-46c7-bd2e-1160c73ff97a
670129,THE HEIGHTS HOSPITAL,TX,HOUSTON,,,
390323,ADVANCED SURGICAL HOSPITAL,PA,WASHINGTON,https://ashospital.net/,https://ashospital.net/pricing-transparency/,https://ashospital.net/wp-content/uploads/2022/01/264093335_advanced-surgical-hospital_standard-charges.zip
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,WA,FRIDAY HARBOR,https://www.peacehealth.org/,https://www.peacehealth.org/patient-financial-services/hospital-pricing,https://app.peacehealth.org/FileRepository/Financial/StandardCharges/PIMC/38-3868360_Peace_Island_Medical_Center_StandardCharges.csv
450698,LAMB HEALTHCARE CENTER,TX,LITTLEFIELD,https://www.lambhc.org/,https://www.lambhc.org/price-transparency,https://irp.cdn-website.com/361966e6/files/uploaded/9.29.22chargemaster.csv
440018,SYCAMORE SHOALS HOSPITAL,TN,ELIZABETHTON,https://www.balladhealth.org/,https://www.balladhealth.org/patients-visitors/price-estimator-standard-charges,https://dl2.boxcloud.com/d/1/b1!QeVL8gU_fFC5rooNj4_WXigF8Dbb0Uzi4oJJhVGghtEjV-tm6MVHBfAWRI0eHjqy_3pxcPSV4Ov1nV7ss81c6__DNcQHEVdIU9tdCm-KlZWl8fLShvy7mEviYWXIQn8ij17b09bYFsvMS9_Ncg0HxiEuywKhsTf4fRusiYOZeQjxmCwTR4LWy52KBOJsnOM2YTVV-AaAAvvHTk1KQPdSKA5MLgDUV4iDgCNcyO8qf_zCvc8VqGYZi06M_taFkR3PUVArlzz5fIQyHUm2Vz44rbnOZ07hR9oeGX2mANu5SXdzjeQcvhJIkG_Xm8wKAdrme38p3cjEJ4lBy5QSZCUZMhiQi0fp5-1iNiQIANJLbFlyc_dgaEkG_p3229wQaIw1W5wjLVQr-78iVzxzI5fxMPIZSGspT71r1GDBNGG7mN2hoOhmVWxW5FVJi27jdaZ73l_a6C4rYVr_pfqpl9Lg076SZV7mEveQngyrzXk3RWr6hxC8SzlQ82o2NKcnxeXMZLNVcbDMnStL9ydMt0gn0gmJBBcANcVSIQJKr5QTZt9HyWWOgpzSMmgtAZXVfXsG5iHFgWIR8-h8Pcoft-xvmRRtNtZqPiRRlDlQFccW8YqweJbho5SCLAy7mbmyAUGDkkNB3lUoBbax5JiD9Q-KZQFCPBmC7yP_muGUPMJgZRMsj31D9QIr_5rXoTdeuqCD79DdlSohnNxO9BZJ7FBIV-Os-Sai6vLYvj7jojxlyM8As9Q01PBNtqC6AwdCJSHLENn-pwmhcWDgTIPJT5A8ezKgyEbIFBT0qKuakSrqmjs8W-ri3KAQXkM33K45gKKAtcTDNLyXUyWM03J8VayfSshdxk4n8IBU2HsHT7-QGkKG3sI4uq5RJ06vMB8X3ykY7ZSFqQiJ8WNmQ9FuDBkAFOne_5mPhBB5z6S9UJRhoHGiouQQmpwWCj-63CHbqAqd56y05ZTDtHtiYgrD3RndJth_CzRatMfmij8kihqtf4uo1QZJM02i-WKyj88pVs397eYm2F0o8sGZxtqmAIhuyQjfXzLARaV3Jl-x6rGwxCP4As5rKd8ciPGt6Bf5rqc-1cCaI2BnqT5SbmMot5t463E9O3FAYc0KZCZcqWuoGvI8jiU0UnqzvawJ1qFJs2uLfLqNyvOVccYksx3lVOWPiXqYBr3UB3Xtc8Q4UzXZCPPKMkIypSVTQY6CyvqMJv5M-w6TxutFjlfF_VQsZcJNn5K8xNZLVW-ZSUija8I0KlLeV09uVDUDgvYRP5Fa8x6M63jiTBFY2VLXnP8iEMGqprnzEO3dJ_LmD7Itp3OdhH90bac5NLhhQmMKMhpQOJto/download
33012F,VA HOSP,NY,BUFFALO,https://www.va.gov/western-new-york-health-care/,,
299800,UMC TRANSPLANTATION SERVICES,NV,LAS VEGAS,https://www.umcsn.com/,https://www.umcsn.com/patients-visitors/prices-for-all-services,https://umcsn.app.box.com/v/88-6000436-UMCSN-Charges
370099,HILLCREST HOSPITAL CUSHING,OK,CUSHING,https://hillcrestcushing.com/,https://hillcrestcushing.com/cost-care,https://coc.ardenthealthservices.com/2022/oklahoma/2022_HillcrestHospitalCushing_standardcharges.txt
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER – BUDA,TX,BUDA,https://www.bswhealth.com/,https://www.bswhealth.com/patient-tools/registration-and-billing/estimate-your-cost-of-care,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/81-3040663_baylor-scott-and-white-medical-center-buda_standardcharges.csv
351321,SOUTH CENTRAL HEALTH,ND,WISHEK,https://schealthnd.com/,https://schealthnd.com/patient-resources/patient-portal-2/,https://schealthnd.com/wp-content/uploads/2020/12/Chargemaster-1-1-21-2.xlsx
501992,SUNRISE HAVEN,WA,KENT,https://sunrisehaven.org/,,
390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,PA,ROYERSFORD,https://www.phycarehospital.com/,https://www.phycarehospital.com/pay-online.html,https://www.phycarehospital.com/documents/ChargeMaster.xls
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,TN,PULASKI,https://www.southerntnpulaski.com/,https://www.southerntnpulaski.com/hospital-charges-listing,https://www.southerntnpulaski.com/sites/strhspulaski/assets/uploads/MRF%20-%20STRHS_-_Pulaski_Standard_Charges_06032021%20621762382.zip
45069F,US ARMY HOSP,TX,FORT SAM HOUSTON,https://bamc.tricare.mil/,,
300001,CONCORD HOSPITAL,NH,CONCORD,https://www.concordhospital.org/,https://pricing.concordhospital.org/pt-machinereadable.html,https://assets.changehealthcare.com/Shop/PROD/static/ConcordHospital/300001_ConcordHospital_standardcharges.xlsx.zip
330135,BON SECOURS COMMUNITY HOSPITAL,NY,PORT JERVIS,https://www.bonsecourscommunityhosp.org/,https://www.bonsecourscommunityhosp.org/billing-insurance-and-financial-assistance,https://www.bonsecourscommunityhosp.org/Uploads/Public/Documents/Pricing%20Transparency/January%202022/1.12.22/141347717_BonSecours_standardcharges.xlsx
670132,METHODIST SOUTHLAKE MEDICAL CENTER,TX,SOUTHLAKE,https://www.methodisthealthsystem.org/,https://www.methodisthealthsystem.org/patients-visitors/patient-tools-support/estimates-charges/,https://www.methodisthealthsystem.org/documents/content%20docs/75-0800661_MethodistSouthlakeMedicalCenter_standardcharges.csv
459827,DOCTORS HOSPITAL AT RENAISSANCE,TX,EDINBURG,https://www.dhrhealth.com/,https://www.dhrhealth.com/price-transparency/,https://dhrhealth.com/documents/65/74-2802643_DoctorsHospitalAtRenaissanceLTDBehavioralMedicineAtRenaissance_stan_XbC9tZF.csv
502001,REGIONAL HOSPITAL FOR RESPIRATORY AND COMPLEX CARE,WA,BURIEN,,https://www.vmfh.org/billing-insurance/estimate-your-costs,
37009F,FEDERAL REFORMATORY HOSP,OK,EL RENO,https://oklahoma.gov/doc/facilities/state-institutions/oklahoma-state-reformatory.html,,
